Unnamed: 0,english_name,primary_type,secondary_type,description,filepath,pokemon_group
2338,toxel_shiny,electric,poison,"It stores poison in an internal poison sac and secretes that poison through its skin. If you touch this Pokémon, a tingling sensation follows.",toxel_shiny.png,toxel
2339,toxicroak,poison,fighting,It bounces toward opponents and gouges them with poisonous claws. No more than a scratch is needed to knock out its adversaries.,toxicroak.png,toxicroak
2340,toxicroak_shiny,poison,fighting,It bounces toward opponents and gouges them with poisonous claws. No more than a scratch is needed to knock out its adversaries.,toxicroak_shiny.png,toxicroak
2341,toxtricity,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity.png,toxtricity
2342,toxtricity-gmax,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity-gmax.png,toxtricity
2343,toxtricity-gmax_shiny,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity-gmax_shiny.png,toxtricity
2344,toxtricity-low-key,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity-low-key.png,toxtricity
2345,toxtricity-low-key_shiny,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity-low-key_shiny.png,toxtricity
2346,toxtricity_shiny,electric,poison,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",toxtricity_shiny.png,toxtricity
2347,tranquill,normal,flying,"It can fly moderately quickly. No matter how far it travels, it can always find its way back to its master and its nest.",tranquill.png,tranquill
2348,tranquill_shiny,normal,flying,"It can fly moderately quickly. No matter how far it travels, it can always find its way back to its master and its nest.",tranquill_shiny.png,tranquill
2349,trapinch,ground,,"Its nest is a sloped, bowl-like pit in the desert. Once something has fallen in, there is no escape.",trapinch.png,trapinch
2350,trapinch_shiny,ground,,"Its nest is a sloped, bowl-like pit in the desert. Once something has fallen in, there is no escape.",trapinch_shiny.png,trapinch
2351,treecko,grass,,Treecko has small hooks on the bottom of its feet that enable it to scale vertical walls. This Pokémon attacks by slamming foes with its thick tail.,treecko.png,treecko
2352,treecko_shiny,grass,,Treecko has small hooks on the bottom of its feet that enable it to scale vertical walls. This Pokémon attacks by slamming foes with its thick tail.,treecko_shiny.png,treecko
2353,trevenant,ghost,grass,"People fear it due to a belief that it devours any who try to cut down trees in its forest, but to the Pokémon it shares its woods with, it’s kind.",trevenant.png,trevenant
2354,trevenant_shiny,ghost,grass,"People fear it due to a belief that it devours any who try to cut down trees in its forest, but to the Pokémon it shares its woods with, it’s kind.",trevenant_shiny.png,trevenant
2355,tropius,grass,flying,The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.,tropius.png,tropius
2356,tropius_shiny,grass,flying,The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.,tropius_shiny.png,tropius
2357,trubbish,poison,,"Its favorite places are unsanitary ones. If you leave trash lying around, you could even find one of these Pokémon living in your room.",trubbish.png,trubbish
2358,trubbish_shiny,poison,,"Its favorite places are unsanitary ones. If you leave trash lying around, you could even find one of these Pokémon living in your room.",trubbish_shiny.png,trubbish
2359,trumbeak,normal,flying,It can bend the tip of its beak to produce over a hundred different cries at will.,trumbeak.png,trumbeak
2360,trumbeak_shiny,normal,flying,It can bend the tip of its beak to produce over a hundred different cries at will.,trumbeak_shiny.png,trumbeak
2361,tsareena,grass,,"This feared Pokémon has long, slender legs and a cruel heart. It shows no mercy as it stomps on its opponents.",tsareena.png,tsareena
2362,tsareena_shiny,grass,,"This feared Pokémon has long, slender legs and a cruel heart. It shows no mercy as it stomps on its opponents.",tsareena_shiny.png,tsareena
2363,turtonator,fire,dragon,Explosive substances coat the shell on its back. Enemies that dare attack it will be blown away by an immense detonation.,turtonator.png,turtonator
2364,turtonator_shiny,fire,dragon,Explosive substances coat the shell on its back. Enemies that dare attack it will be blown away by an immense detonation.,turtonator_shiny.png,turtonator
2365,turtwig,grass,,Photosynthesis occurs across its body under the sun. The shell on its back is actually hardened soil.,turtwig.png,turtwig
2366,turtwig_shiny,grass,,Photosynthesis occurs across its body under the sun. The shell on its back is actually hardened soil.,turtwig_shiny.png,turtwig
2367,tympole,water,,Graceful ripples running across the water’s surface are a sure sign that Tympole are singing in high-pitched voices below.,tympole.png,tympole
2368,tympole_shiny,water,,Graceful ripples running across the water’s surface are a sure sign that Tympole are singing in high-pitched voices below.,tympole_shiny.png,tympole
2369,tynamo,electric,,"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning.",tynamo.png,tynamo
2370,tynamo_shiny,electric,,"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning.",tynamo_shiny.png,tynamo
2373,type: null,normal,,Rumor has it that the theft of top-secret research notes led to a new instance of this Pokémon being created in the Galar region.,/home/leo/Desktop/Projeto/dataset/images/type-null.png,type: null
2374,typhlosion,fire,,Typhlosion obscures itself behind a shimmering heat haze that it creates using its intensely hot flames. This Pokémon creates blazing explosive blasts that burn everything to cinders.,typhlosion.png,typhlosion
2375,typhlosion-hisui,fire,,Typhlosion obscures itself behind a shimmering heat haze that it creates using its intensely hot flames. This Pokémon creates blazing explosive blasts that burn everything to cinders.,typhlosion-hisui.png,typhlosion
2376,typhlosion-hisui_shiny,fire,,Typhlosion obscures itself behind a shimmering heat haze that it creates using its intensely hot flames. This Pokémon creates blazing explosive blasts that burn everything to cinders.,typhlosion-hisui_shiny.png,typhlosion
2377,typhlosion_shiny,fire,,Typhlosion obscures itself behind a shimmering heat haze that it creates using its intensely hot flames. This Pokémon creates blazing explosive blasts that burn everything to cinders.,typhlosion_shiny.png,typhlosion
2378,tyranitar,rock,dark,"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.",tyranitar.png,tyranitar
2379,tyranitar-mega,rock,dark,"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.",tyranitar-mega.png,tyranitar
2380,tyranitar-mega_shiny,rock,dark,"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.",tyranitar-mega_shiny.png,tyranitar
2381,tyranitar_shiny,rock,dark,"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.",tyranitar_shiny.png,tyranitar
2382,tyrantrum,rock,dragon,"This Pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent.",tyrantrum.png,tyrantrum
2383,tyrantrum_shiny,rock,dragon,"This Pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent.",tyrantrum_shiny.png,tyrantrum
2384,tyrogue,fighting,,"It is always bursting with energy. To make itself stronger, it keeps on fighting even if it loses.",tyrogue.png,tyrogue
2385,tyrogue_shiny,fighting,,"It is always bursting with energy. To make itself stronger, it keeps on fighting even if it loses.",tyrogue_shiny.png,tyrogue
2386,tyrunt,rock,dragon,"This is an ancient Pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws.",tyrunt.png,tyrunt
2387,tyrunt_shiny,rock,dragon,"This is an ancient Pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws.",tyrunt_shiny.png,tyrunt
2388,umbreon,dark,,"When this Pokémon becomes angry, its pores secrete a poisonous sweat, which it sprays at its opponent’s eyes.",umbreon.png,umbreon
2389,umbreon_shiny,dark,,"When this Pokémon becomes angry, its pores secrete a poisonous sweat, which it sprays at its opponent’s eyes.",umbreon_shiny.png,umbreon
2390,unfezant,normal,flying,"Unfezant are exceptional fliers. The females are known for their stamina, while the males outclass them in terms of speed.",unfezant.png,unfezant
2391,unfezant_shiny,normal,flying,"Unfezant are exceptional fliers. The females are known for their stamina, while the males outclass them in terms of speed.",unfezant_shiny.png,unfezant
2392,unown,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown.png,unown
2393,unown-b,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-b.png,unown
2394,unown-b_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-b_shiny.png,unown
2395,unown-c,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-c.png,unown
2396,unown-c_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-c_shiny.png,unown
2397,unown-d,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-d.png,unown
2398,unown-d_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-d_shiny.png,unown
2399,unown-e,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-e.png,unown
2400,unown-e_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-e_shiny.png,unown
2401,unown-exclamation,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-exclamation.png,unown
2402,unown-exclamation_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-exclamation_shiny.png,unown
2403,unown-f,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-f.png,unown
2404,unown-f_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-f_shiny.png,unown
2405,unown-g,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-g.png,unown
2406,unown-g_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-g_shiny.png,unown
2407,unown-h,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-h.png,unown
2408,unown-h_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-h_shiny.png,unown
2409,unown-i,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-i.png,unown
2410,unown-i_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-i_shiny.png,unown
2411,unown-j,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-j.png,unown
2412,unown-j_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-j_shiny.png,unown
2413,unown-k,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-k.png,unown
2414,unown-k_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-k_shiny.png,unown
2415,unown-l,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-l.png,unown
2416,unown-l_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-l_shiny.png,unown
2417,unown-m,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-m.png,unown
2418,unown-m_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-m_shiny.png,unown
2419,unown-n,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-n.png,unown
2420,unown-n_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-n_shiny.png,unown
2421,unown-o,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-o.png,unown
2422,unown-o_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-o_shiny.png,unown
2423,unown-p,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-p.png,unown
2424,unown-p_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-p_shiny.png,unown
2425,unown-q,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-q.png,unown
2426,unown-q_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-q_shiny.png,unown
2427,unown-question,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-question.png,unown
2428,unown-question_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-question_shiny.png,unown
2429,unown-r,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-r.png,unown
2430,unown-r_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-r_shiny.png,unown
2431,unown-s,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-s.png,unown
2432,unown-s_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-s_shiny.png,unown
2433,unown-t,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-t.png,unown
2434,unown-t_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-t_shiny.png,unown
2435,unown-u,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-u.png,unown
2436,unown-u_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-u_shiny.png,unown
2437,unown-v,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-v.png,unown
2438,unown-v_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-v_shiny.png,unown
2439,unown-w,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-w.png,unown
2440,unown-w_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-w_shiny.png,unown
2441,unown-x,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-x.png,unown
2442,unown-x_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-x_shiny.png,unown
2443,unown-y,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-y.png,unown
2444,unown-y_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-y_shiny.png,unown
2445,unown-z,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-z.png,unown
2446,unown-z_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown-z_shiny.png,unown
2447,unown_shiny,psychic,,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.",unown_shiny.png,unown
2450,ursaring,normal,,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day.",ursaring.png,ursaring
2451,ursaring_shiny,normal,,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day.",ursaring_shiny.png,ursaring
2452,urshifu,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu.png,urshifu
2453,urshifu-gmax,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu-gmax.png,urshifu
2454,urshifu-gmax_shiny,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu-gmax_shiny.png,urshifu
2455,urshifu-rapid-strike-gmax,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu-rapid-strike-gmax.png,urshifu
2456,urshifu-rapid-strike-gmax_shiny,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu-rapid-strike-gmax_shiny.png,urshifu
2457,urshifu_shiny,fighting,dark,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,urshifu_shiny.png,urshifu
2458,uxie,psychic,,Known as “The Being of Knowledge.” It is said that it can wipe out the memory of those who see its eyes.,uxie.png,uxie
2459,uxie_shiny,psychic,,Known as “The Being of Knowledge.” It is said that it can wipe out the memory of those who see its eyes.,uxie_shiny.png,uxie
2460,vanillish,ice,,"By drinking pure water, it grows its icy body. This Pokémon can be hard to find on days with warm, sunny weather.",vanillish.png,vanillish
2461,vanillish_shiny,ice,,"By drinking pure water, it grows its icy body. This Pokémon can be hard to find on days with warm, sunny weather.",vanillish_shiny.png,vanillish
2462,vanillite,ice,,"Unable to survive in hot areas, it makes itself comfortable by breathing out air cold enough to cause snow. It burrows into the snow to sleep.",vanillite.png,vanillite
2463,vanillite_shiny,ice,,"Unable to survive in hot areas, it makes itself comfortable by breathing out air cold enough to cause snow. It burrows into the snow to sleep.",vanillite_shiny.png,vanillite
2464,vanilluxe,ice,,"When its anger reaches a breaking point, this Pokémon unleashes a fierce blizzard that freezes every creature around it, be they friend or foe.",vanilluxe.png,vanilluxe
2465,vanilluxe_shiny,ice,,"When its anger reaches a breaking point, this Pokémon unleashes a fierce blizzard that freezes every creature around it, be they friend or foe.",vanilluxe_shiny.png,vanilluxe
2466,vaporeon,water,,"When Vaporeon’s fins begin to vibrate, it is a sign that rain will come within a few hours.",vaporeon.png,vaporeon
2467,vaporeon_shiny,water,,"When Vaporeon’s fins begin to vibrate, it is a sign that rain will come within a few hours.",vaporeon_shiny.png,vaporeon
2468,venipede,bug,poison,"Venipede and Sizzlipede are similar species, but when the two meet, a huge fight ensues.",venipede.png,venipede
2469,venipede_shiny,bug,poison,"Venipede and Sizzlipede are similar species, but when the two meet, a huge fight ensues.",venipede_shiny.png,venipede
2470,venomoth,bug,poison,The powdery scales on its wings are hard to remove from skin. They also contain poison that leaks out on contact.,venomoth.png,venomoth
2471,venomoth_shiny,bug,poison,The powdery scales on its wings are hard to remove from skin. They also contain poison that leaks out on contact.,venomoth_shiny.png,venomoth
2472,venonat,bug,poison,"Its large eyes act as radar. In a bright place, you can see that they are clusters of many tiny eyes.",venonat.png,venonat
2473,venonat_shiny,bug,poison,"Its large eyes act as radar. In a bright place, you can see that they are clusters of many tiny eyes.",venonat_shiny.png,venonat
2474,venusaur,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur.png,venusaur
2475,venusaur-gmax,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur-gmax.png,venusaur
2476,venusaur-gmax_shiny,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur-gmax_shiny.png,venusaur
2477,venusaur-mega,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur-mega.png,venusaur
2478,venusaur-mega_shiny,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur-mega_shiny.png,venusaur
2479,venusaur_shiny,grass,poison,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,venusaur_shiny.png,venusaur
2480,vespiquen,bug,flying,It skillfully commands its grubs in battles with its enemies. The grubs are willing to risk their lives to defend Vespiquen.,vespiquen.png,vespiquen
2481,vespiquen_shiny,bug,flying,It skillfully commands its grubs in battles with its enemies. The grubs are willing to risk their lives to defend Vespiquen.,vespiquen_shiny.png,vespiquen
2482,vibrava,ground,dragon,The ultrasonic waves it generates by rubbing its two wings together cause severe headaches.,vibrava.png,vibrava
2483,vibrava_shiny,ground,dragon,The ultrasonic waves it generates by rubbing its two wings together cause severe headaches.,vibrava_shiny.png,vibrava
2484,victini,psychic,fire,"This Pokémon brings victory. It is said that Trainers with Victini always win, regardless of the type of encounter.",victini.png,victini
2485,victini_shiny,psychic,fire,"This Pokémon brings victory. It is said that Trainers with Victini always win, regardless of the type of encounter.",victini_shiny.png,victini
2486,victreebel,grass,poison,"Lures prey with the sweet aroma of honey. Swallowed whole, the prey is dissolved in a day, bones and all.",victreebel.png,victreebel
2487,victreebel_shiny,grass,poison,"Lures prey with the sweet aroma of honey. Swallowed whole, the prey is dissolved in a day, bones and all.",victreebel_shiny.png,victreebel
2488,vigoroth,normal,,Vigoroth is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This Pokémon’s stress level rises if it can’t be moving constantly.,vigoroth.png,vigoroth
2489,vigoroth_shiny,normal,,Vigoroth is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This Pokémon’s stress level rises if it can’t be moving constantly.,vigoroth_shiny.png,vigoroth
2490,vikavolt,bug,electric,"It builds up electricity in its abdomen, focuses it through its jaws, and then fires the electricity off in concentrated beams.",vikavolt.png,vikavolt
2491,vikavolt_shiny,bug,electric,"It builds up electricity in its abdomen, focuses it through its jaws, and then fires the electricity off in concentrated beams.",vikavolt_shiny.png,vikavolt
2492,vileplume,grass,poison,"It has the world’s largest petals. With every step, the petals shake out heavy clouds of toxic pollen.",vileplume.png,vileplume
2493,vileplume_shiny,grass,poison,"It has the world’s largest petals. With every step, the petals shake out heavy clouds of toxic pollen.",vileplume_shiny.png,vileplume
2494,virizion,grass,fighting,A legend tells of this Pokémon working together with Cobalion and Terrakion to protect the Pokémon of the Unova region.,virizion.png,virizion
2495,virizion_shiny,grass,fighting,A legend tells of this Pokémon working together with Cobalion and Terrakion to protect the Pokémon of the Unova region.,virizion_shiny.png,virizion
2496,vivillon,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon.png,vivillon
2497,vivillon-archipelago,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-archipelago.png,vivillon
2498,vivillon-archipelago_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-archipelago_shiny.png,vivillon
2499,vivillon-continental,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-continental.png,vivillon
2500,vivillon-continental_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-continental_shiny.png,vivillon
2501,vivillon-elegant,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-elegant.png,vivillon
2502,vivillon-elegant_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-elegant_shiny.png,vivillon
2503,vivillon-fancy,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-fancy.png,vivillon
2504,vivillon-fancy_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-fancy_shiny.png,vivillon
2505,vivillon-garden,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-garden.png,vivillon
2506,vivillon-garden_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-garden_shiny.png,vivillon
2507,vivillon-high-plains,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-high-plains.png,vivillon
2508,vivillon-high-plains_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-high-plains_shiny.png,vivillon
2509,vivillon-icy-snow,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-icy-snow.png,vivillon
2510,vivillon-icy-snow_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-icy-snow_shiny.png,vivillon
2511,vivillon-jungle,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-jungle.png,vivillon
2512,vivillon-jungle_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-jungle_shiny.png,vivillon
2513,vivillon-marine,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-marine.png,vivillon
2514,vivillon-marine_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-marine_shiny.png,vivillon
2515,vivillon-modern,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-modern.png,vivillon
2516,vivillon-modern_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-modern_shiny.png,vivillon
2517,vivillon-monsoon,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-monsoon.png,vivillon
